tab	magic_measurements
er_specimen_name	er_sample_name	er_site_name	er_location_name	magic_experiment_name	measurement_number	measurement_inc	measurement_positions	measurement_dec	measurement_sd_z	magic_method_codes	treatment_temp	measurement_temp	measurement_standard	treatment_ac_field	magic_instrument_codes	treatment_dc_field_phi	treatment_dc_field_theta	measurement_description	measurement_sd_x	er_analyst_mail_names	er_citation_names	treatment_dc_field	magic_software_packages	measurement_csd	measurement_sd_y	measurement_flag	measurement_magn_moment
Z35.3a	Z35.3	Z35.	locale	Z35.3a:LP-DIR-T	29	-46.0	1	265.6	2.81e-10	LT-T-Z:LP-DIR-T	903.0	273		0	hargrave 2015-02-12 15:37:20				4.34e-10		This study	0	pmagpy-3.2.1	1.6	2.53e-10	g	1.97e-08
Z35.3a	Z35.3	Z35.	locale	Z35.3a:LP-DIR-T	30	-40.0	1	269.1	2.16e-10	LT-T-Z:LP-DIR-T	923.0	273		0	hargrave 2015-02-13 17:53:58				8.01e-10		This study	0	pmagpy-3.2.1	2.4	2.92e-10	g	1.99e-08
Z35.3a	Z35.3	Z35.	locale	Z35.3a:LP-DIR-T	31	-42.4	1	268.6	3.07e-10	LT-T-Z:LP-DIR-T	933.0	273		0	hargrave 2015-02-17 11:28:49				5.97e-10		This study	0	pmagpy-3.2.1	2.3	3.16e-10	g	1.78e-08
Z35.3a	Z35.3	Z35.	locale	Z35.3a:LP-DIR-T	32	-39.3	1	272.3	3.35e-10	LT-T-Z:LP-DIR-T	943.0	273		0	hargrave 2015-02-18 09:46:48				4.89e-10		This study	0	pmagpy-3.2.1	2.8	3.34e-10	g	1.35e-08
Z35.3a	Z35.3	Z35.	locale	Z35.3a:LP-DIR-T	33	-27.9	1	234.4	9.14e-11	LT-T-Z:LP-DIR-T	953.0	273		0	hargrave 2015-02-19 12:55:38				2.07e-10		This study	0	pmagpy-3.2.1	3.5	1.06e-10	g	3.99e-09
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	1	-44.9	1	77.2	2.46e-09	LT-NO:LP-DIR-T	273	273		0					1.26e-08		This study	0	pmagpy-3.2.1	3.0	1.06e-09	g	2.46e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	2	-46.1	1	73.1	3.48e-09	LT-LT-Z:LP-DIR-T	77	273		0					1.12e-08		This study	0	pmagpy-3.2.1	2.5	1.30e-09	g	2.72e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	3	-49.3	1	66.0	6.14e-09	LT-T-Z:LP-DIR-T	373.0	273		0					1.03e-08		This study	0	pmagpy-3.2.1	2.0	4.82e-09	g	3.68e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	4	-51.8	1	057.3	7.78e-09	LT-T-Z:LP-DIR-T	423.0	273		0	hargrave 2014-10-22 15:58:15				2.08e-08		This study	0	pmagpy-3.2.1	2.5	2.52e-09	g	5.06e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	5	-52.1	1	061.1	1.03e-08	LT-T-Z:LP-DIR-T	473.0	273		0	hargrave 2014-10-27 16:24:50				3.17e-08		This study	0	pmagpy-3.2.1	3.8	2.75e-09	g	5.02e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	6	-51.9	1	066.0	7.43e-09	LT-T-Z:LP-DIR-T	523.0	273		0	hargrave 2014-10-28 13:47:48				3.67e-08		This study	0	pmagpy-3.2.1	5.4	5.43e-09	g	4.01e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	7	-50.3	1	069.5	3.89e-09	LT-T-Z:LP-DIR-T	573.0	273		0	hargrave 2014-10-28 20:45:11				2.20e-08		This study	0	pmagpy-3.2.1	4.9	3.27e-09	g	2.63e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	8	-51.0	1	077.3	1.56e-09	LT-T-Z:LP-DIR-T	623.0	273		0	hargrave 2014-10-29 20:57:46				9.67e-09		This study	0	pmagpy-3.2.1	3.5	5.81e-10	g	1.59e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	9	-49.9	1	081.7	1.49e-09	LT-T-Z:LP-DIR-T	673.0	273		0	hargrave 2014-11-03 17:17:53				8.78e-09		This study	0	pmagpy-3.2.1	4.1	5.86e-10	g	1.25e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	10	-49.3	1	083.5	1.12e-09	LT-T-Z:LP-DIR-T	698.0	273		0	hargrave 2014-11-04 12:08:13				7.17e-09		This study	0	pmagpy-3.2.1	3.7	5.18e-10	g	1.13e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	11	-47.8	1	089.4	9.47e-10	LT-T-Z:LP-DIR-T	723.0	273		0	hargrave 2014-11-10 12:58:13				8.02e-09		This study	0	pmagpy-3.2.1	4.6	6.20e-10	g	1.01e-07
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	12	-46.9	1	092.2	7.45e-10	LT-T-Z:LP-DIR-T	748.0	273		0	hargrave 2014-11-10 22:16:43				3.65e-09		This study	0	pmagpy-3.2.1	2.3	4.97e-10	g	9.23e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	13	-44.6	1	099.3	9.94e-10	LT-T-Z:LP-DIR-T	773.0	273		0	hargrave 2014-11-13 11:50:50				6.65e-09		This study	0	pmagpy-3.2.1	4.6	1.36e-09	g	8.52e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	14	-42.8	1	101.8	6.72e-10	LT-T-Z:LP-DIR-T	788.0	273		0	hargrave 2014-11-17 17:31:35				3.04e-09		This study	0	pmagpy-3.2.1	2.3	9.47e-10	g	7.92e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	15	-42.7	1	103.3	5.65e-10	LT-T-Z:LP-DIR-T	803.0	273		0	hargrave 2014-11-24 18:22:26				1.10e-09		This study	0	pmagpy-3.2.1	0.9	5.01e-10	g	7.67e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	16	-41.8	1	103.7	8.06e-10	LT-T-Z:LP-DIR-T	818.0	273		0	hargrave 2014-12-01 17:04:09				1.39e-09		This study	0	pmagpy-3.2.1	1.2	7.70e-10	g	7.61e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	17	-41.7	1	103.3	6.66e-10	LT-T-Z:LP-DIR-T	823.0	273		0	hargrave 2014-12-02 00:50:08				1.33e-09		This study	0	pmagpy-3.2.1	1.2	6.73e-10	g	7.05e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	18	-41.4	1	105.8	6.06e-10	LT-T-Z:LP-DIR-T	828.0	273		0	hargrave 2014-12-05 13:46:21				4.01e-09		This study	0	pmagpy-3.2.1	3.5	1.42e-09	g	6.86e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	19	-39.4	1	106.3	5.00e-10	LT-T-Z:LP-DIR-T	833.0	273		0	hargrave 2014-12-06 12:03:37				4.49e-10		This study	0	pmagpy-3.2.1	0.5	2.97e-10	g	6.56e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	20	-40.2	1	107.1	6.00e-10	LT-T-Z:LP-DIR-T	838.0	273		0	hargrave 2014-12-08 15:24:19				7.97e-10		This study	0	pmagpy-3.2.1	0.9	5.57e-10	g	6.34e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	21	-39.2	1	106.6	6.18e-10	LT-T-Z:LP-DIR-T	843.0	273		0	hargrave 2014-12-08 22:16:29				5.10e-10		This study	0	pmagpy-3.2.1	0.8	5.48e-10	g	6.09e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	22	-39.3	1	111.5	3.90e-10	LT-T-Z:LP-DIR-T	846.0	273		0	hargrave 2015-01-12 11:07:07				3.29e-09		This study	0	pmagpy-3.2.1	3.5	1.59e-09	g	5.92e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	23	-39.5	1	110.9	3.95e-10	LT-T-Z:LP-DIR-T	849.0	273		0	hargrave 2015-01-14 14:25:16				1.85e-09		This study	0	pmagpy-3.2.1	2.0	8.67e-10	g	5.86e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	24	-39.3	1	110.1	6.83e-10	LT-T-Z:LP-DIR-T	852.0	273		0	hargrave 2015-01-15 14:40:11				1.07e-09		This study	0	pmagpy-3.2.1	1.3	5.93e-10	g	5.84e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	25	-40.2	1	113.1	5.04e-10	LT-T-Z:LP-DIR-T	855.0	273		0	hargrave 2015-01-18 13:02:08				2.53e-09		This study	0	pmagpy-3.2.1	2.8	1.35e-09	g	5.75e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	26	-39.4	1	113.4	4.12e-10	LT-T-Z:LP-DIR-T	858.0	273		0	hargrave 2015-01-20 12:21:08				1.35e-09		This study	0	pmagpy-3.2.1	1.4	6.22e-10	g	5.74e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	27	-38.0	1	113.4	3.27e-10	LT-T-Z:LP-DIR-T	863.0	273		0	hargrave 2015-02-10 17:29:40				1.47e-09		This study	0	pmagpy-3.2.1	1.7	7.29e-10	g	5.53e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	28	-36.7	1	115.9	4.53e-10	LT-T-Z:LP-DIR-T	883.0	273		0	hargrave 2015-02-11 17:27:24				7.42e-10		This study	0	pmagpy-3.2.1	1.0	7.00e-10	g	5.22e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	29	-34.3	1	116.6	4.96e-10	LT-T-Z:LP-DIR-T	903.0	273		0	hargrave 2015-02-12 15:39:33				9.51e-10		This study	0	pmagpy-3.2.1	1.4	6.33e-10	g	4.54e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	30	-32.9	1	122.8	2.07e-10	LT-T-Z:LP-DIR-T	923.0	273		0	hargrave 2015-02-13 17:55:58				1.04e-09		This study	0	pmagpy-3.2.1	1.4	3.56e-10	g	4.10e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	31	-33.6	1	122.6	2.55e-10	LT-T-Z:LP-DIR-T	933.0	273		0	hargrave 2015-02-17 11:30:40				4.21e-10		This study	0	pmagpy-3.2.1	1.0	3.88e-10	g	3.27e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	32	-34.3	1	122.0	1.02e-10	LT-T-Z:LP-DIR-T	943.0	273		0	hargrave 2015-02-18 09:48:39				9.59e-10		This study	0	pmagpy-3.2.1	4.2	6.76e-10	g	1.56e-08
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	33	-37.5	1	128.2	1.85e-11	LT-T-Z:LP-DIR-T	953.0	273		0	hargrave 2015-02-19 12:57:15				1.21e-10		This study	0	pmagpy-3.2.1	2.4	1.22e-10	g	3.94e-09
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	1	-38.2	1	15.6	1.49e-09	LT-NO:LP-DIR-T	273	273		0					7.33e-09		This study	0	pmagpy-3.2.1	3.0	2.01e-08	g	4.09e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	2	-37.5	1	14.5	1.64e-09	LT-LT-Z:LP-DIR-T	77	273		0					5.05e-09		This study	0	pmagpy-3.2.1	1.7	1.25e-08	g	4.63e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	3	-38.2	1	7.1	2.55e-09	LT-T-Z:LP-DIR-T	373.0	273		0					3.61e-09		This study	0	pmagpy-3.2.1	0.4	3.58e-09	g	6.21e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	4	-38.7	1	003.2	6.47e-09	LT-T-Z:LP-DIR-T	423.0	273		0	hargrave 2014-10-22 15:59:53				4.56e-09		This study	0	pmagpy-3.2.1	2.1	2.75e-08	g	7.92e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	5	-39.1	1	002.7	4.23e-09	LT-T-Z:LP-DIR-T	473.0	273		0	hargrave 2014-10-27 16:26:22				4.90e-09		This study	0	pmagpy-3.2.1	1.4	1.87e-08	g	7.70e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	6	-41.2	1	004.0	3.25e-09	LT-T-Z:LP-DIR-T	523.0	273		0	hargrave 2014-10-28 13:49:35				5.53e-09		This study	0	pmagpy-3.2.1	3.2	3.21e-08	g	5.77e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	7	-43.6	1	009.1	1.64e-09	LT-T-Z:LP-DIR-T	573.0	273		0	hargrave 2014-10-28 20:46:49				3.92e-09		This study	0	pmagpy-3.2.1	2.6	1.46e-08	g	3.38e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	8	-47.7	1	003.1	7.48e-10	LT-T-Z:LP-DIR-T	623.0	273		0	hargrave 2014-10-29 20:59:18				1.44e-09		This study	0	pmagpy-3.2.1	1.8	6.33e-09	g	2.10e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	9	-48.9	1	004.7	7.48e-10	LT-T-Z:LP-DIR-T	673.0	273		0	hargrave 2014-11-03 17:19:27				1.47e-09		This study	0	pmagpy-3.2.1	2.3	7.30e-09	g	1.86e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	10	-51.2	1	003.4	9.38e-10	LT-T-Z:LP-DIR-T	698.0	273		0	hargrave 2014-11-04 12:09:44				8.53e-10		This study	0	pmagpy-3.2.1	1.5	4.39e-09	g	1.70e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	11	-52.6	1	006.6	7.23e-10	LT-T-Z:LP-DIR-T	723.0	273		0	hargrave 2014-11-10 12:59:52				7.23e-10		This study	0	pmagpy-3.2.1	1.6	4.41e-09	g	1.56e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	12	-54.3	1	005.0	7.26e-10	LT-T-Z:LP-DIR-T	748.0	273		0	hargrave 2014-11-10 22:18:21				1.48e-09		This study	0	pmagpy-3.2.1	1.6	3.73e-09	g	1.40e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	13	-56.9	1	009.2	8.08e-10	LT-T-Z:LP-DIR-T	773.0	273		0	hargrave 2014-11-13 11:52:27				1.47e-09		This study	0	pmagpy-3.2.1	2.0	3.97e-09	g	1.22e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	14	-60.2	1	009.5	4.09e-10	LT-T-Z:LP-DIR-T	788.0	273		0	hargrave 2014-11-17 17:33:08				5.23e-10		This study	0	pmagpy-3.2.1	1.6	2.96e-09	g	1.04e-07
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	15	-61.7	1	010.6	3.32e-10	LT-T-Z:LP-DIR-T	803.0	273		0	hargrave 2014-11-24 18:24:04				4.33e-10		This study	0	pmagpy-3.2.1	0.7	1.14e-09	g	9.46e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	16	-64.2	1	013.4	4.61e-10	LT-T-Z:LP-DIR-T	818.0	273		0	hargrave 2014-12-01 17:05:43				1.25e-09		This study	0	pmagpy-3.2.1	0.9	8.66e-10	g	8.90e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	17	-65.4	1	010.6	5.17e-10	LT-T-Z:LP-DIR-T	823.0	273		0	hargrave 2014-12-02 00:51:42				1.05e-09		This study	0	pmagpy-3.2.1	0.8	7.78e-10	g	8.17e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	18	-68.1	1	008.5	3.97e-10	LT-T-Z:LP-DIR-T	828.0	273		0	hargrave 2014-12-05 13:48:00				9.54e-10		This study	0	pmagpy-3.2.1	0.9	7.97e-10	g	7.61e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	19	-70.7	1	013.8	4.56e-10	LT-T-Z:LP-DIR-T	833.0	273		0	hargrave 2014-12-06 12:05:58				5.47e-10		This study	0	pmagpy-3.2.1	0.9	8.73e-10	g	6.99e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	20	-71.9	1	015.8	3.77e-10	LT-T-Z:LP-DIR-T	838.0	273		0	hargrave 2014-12-08 15:25:53				5.84e-10		This study	0	pmagpy-3.2.1	0.7	6.73e-10	g	6.66e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	21	-72.1	1	014.2	4.03e-10	LT-T-Z:LP-DIR-T	843.0	273		0	hargrave 2014-12-08 22:18:06				9.49e-10		This study	0	pmagpy-3.2.1	1.0	6.31e-10	g	6.25e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	22	-72.6	1	012.4	4.41e-10	LT-T-Z:LP-DIR-T	846.0	273		0	hargrave 2015-01-12 11:08:38				1.23e-09		This study	0	pmagpy-3.2.1	1.3	6.47e-10	g	6.17e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	23	-74.0	1	016.3	5.04e-10	LT-T-Z:LP-DIR-T	849.0	273		0	hargrave 2015-01-14 14:26:50				1.27e-09		This study	0	pmagpy-3.2.1	1.5	9.91e-10	g	6.06e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	24	-75.4	1	012.8	4.34e-10	LT-T-Z:LP-DIR-T	852.0	273		0	hargrave 2015-01-15 14:41:46				1.30e-09		This study	0	pmagpy-3.2.1	1.4	5.97e-10	g	5.88e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	25	-75.3	1	017.9	6.04e-10	LT-T-Z:LP-DIR-T	855.0	273		0	hargrave 2015-01-18 13:03:31				1.08e-09		This study	0	pmagpy-3.2.1	1.4	7.91e-10	g	5.71e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	26	-74.9	1	017.4	3.06e-10	LT-T-Z:LP-DIR-T	858.0	273		0	hargrave 2015-01-20 12:22:38				6.65e-10		This study	0	pmagpy-3.2.1	1.1	7.83e-10	g	5.57e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	27	-78.2	1	021.7	3.63e-10	LT-T-Z:LP-DIR-T	863.0	273		0	hargrave 2015-02-10 17:31:37				6.31e-10		This study	0	pmagpy-3.2.1	1.0	6.37e-10	g	5.14e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	28	-81.2	1	025.0	3.79e-10	LT-T-Z:LP-DIR-T	883.0	273		0	hargrave 2015-02-11 17:29:26				9.49e-10		This study	0	pmagpy-3.2.1	1.2	4.79e-10	g	4.76e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	29	-81.9	1	021.0	3.59e-10	LT-T-Z:LP-DIR-T	903.0	273		0	hargrave 2015-02-12 15:41:30				4.24e-10		This study	0	pmagpy-3.2.1	0.8	3.83e-10	g	3.95e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	30	-85.2	1	044.7	1.89e-10	LT-T-Z:LP-DIR-T	923.0	273		0	hargrave 2015-02-13 17:57:36				5.06e-10		This study	0	pmagpy-3.2.1	1.0	3.74e-10	g	3.54e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	31	-86.8	1	002.6	2.69e-10	LT-T-Z:LP-DIR-T	933.0	273		0	hargrave 2015-02-17 11:32:15				3.30e-10		This study	0	pmagpy-3.2.1	0.9	2.80e-10	g	2.82e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	32	-77.8	1	330.8	8.97e-11	LT-T-Z:LP-DIR-T	943.0	273		0	hargrave 2015-02-18 09:51:41				3.62e-10		This study	0	pmagpy-3.2.1	1.5	2.29e-10	g	1.61e-08
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	33	-70.2	1	167.9	3.25e-11	LT-T-Z:LP-DIR-T	953.0	273		0	hargrave 2015-02-19 12:58:47				1.01e-10		This study	0	pmagpy-3.2.1	1.7	4.52e-11	g	3.90e-09
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	1	-65.1	1	169.5	9.09e-10	LT-NO:LP-DIR-T	273	273		0					3.49e-09		This study	0	pmagpy-3.2.1	1.6	7.03e-09	g	2.87e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	2	-66.4	1	170.7	9.45e-10	LT-LT-Z:LP-DIR-T	77	273		0					3.37e-09		This study	0	pmagpy-3.2.1	1.4	7.33e-09	g	3.30e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	3	-71.4	1	173.3	2.26e-09	LT-T-Z:LP-DIR-T	373.0	273		0					5.21e-09		This study	0	pmagpy-3.2.1	0.9	5.49e-09	g	4.62e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	4	-73.4	1	175.4	8.78e-10	LT-T-Z:LP-DIR-T	423.0	273		0	hargrave 2014-10-22 16:01:25				4.16e-09		This study	0	pmagpy-3.2.1	1.3	1.37e-08	g	6.26e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	5	-72.5	1	172.6	1.66e-09	LT-T-Z:LP-DIR-T	473.0	273		0	hargrave 2014-10-27 16:28:07				5.71e-09		This study	0	pmagpy-3.2.1	1.3	1.23e-08	g	6.10e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	6	-71.2	1	179.4	2.29e-09	LT-T-Z:LP-DIR-T	523.0	273		0	hargrave 2014-10-28 13:51:20				4.84e-09		This study	0	pmagpy-3.2.1	1.7	1.31e-08	g	4.71e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	7	-65.3	1	183.5	1.48e-09	LT-T-Z:LP-DIR-T	573.0	273		0	hargrave 2014-10-28 20:48:26				2.58e-09		This study	0	pmagpy-3.2.1	1.0	4.08e-09	g	2.75e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	8	-59.0	1	184.8	5.44e-10	LT-T-Z:LP-DIR-T	623.0	273		0	hargrave 2014-10-29 21:00:50				1.01e-09		This study	0	pmagpy-3.2.1	1.5	4.15e-09	g	1.59e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	9	-57.3	1	181.4	4.01e-10	LT-T-Z:LP-DIR-T	673.0	273		0	hargrave 2014-11-03 17:20:59				9.70e-10		This study	0	pmagpy-3.2.1	1.7	3.49e-09	g	1.23e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	10	-54.9	1	183.7	3.93e-10	LT-T-Z:LP-DIR-T	698.0	273		0	hargrave 2014-11-04 12:11:18				5.55e-10		This study	0	pmagpy-3.2.1	2.2	4.11e-09	g	1.09e-07
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	11	-52.2	1	183.6	6.19e-10	LT-T-Z:LP-DIR-T	723.0	273		0	hargrave 2014-11-10 13:01:28				4.74e-10		This study	0	pmagpy-3.2.1	1.8	2.98e-09	g	9.41e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	12	-49.9	1	183.8	9.71e-10	LT-T-Z:LP-DIR-T	748.0	273		0	hargrave 2014-11-10 22:19:54				1.05e-09		This study	0	pmagpy-3.2.1	1.3	1.39e-09	g	8.32e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	13	-46.7	1	186.6	9.68e-10	LT-T-Z:LP-DIR-T	773.0	273		0	hargrave 2014-11-13 11:54:22				1.40e-09		This study	0	pmagpy-3.2.1	3.8	4.62e-09	g	7.35e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	14	-43.4	1	183.2	3.06e-10	LT-T-Z:LP-DIR-T	788.0	273		0	hargrave 2014-11-17 17:34:47				5.04e-10		This study	0	pmagpy-3.2.1	1.7	1.96e-09	g	6.76e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	15	-41.1	1	185.0	3.03e-10	LT-T-Z:LP-DIR-T	803.0	273		0	hargrave 2014-11-24 18:25:43				2.71e-10		This study	0	pmagpy-3.2.1	1.1	1.15e-09	g	6.36e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	16	-39.9	1	184.9	6.37e-10	LT-T-Z:LP-DIR-T	818.0	273		0	hargrave 2014-12-01 17:07:16				3.50e-10		This study	0	pmagpy-3.2.1	1.7	1.79e-09	g	6.30e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	17	-38.9	1	183.4	5.95e-10	LT-T-Z:LP-DIR-T	823.0	273		0	hargrave 2014-12-02 00:53:16				3.37e-10		This study	0	pmagpy-3.2.1	1.1	9.75e-10	g	5.76e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	18	-37.6	1	183.0	6.93e-10	LT-T-Z:LP-DIR-T	828.0	273		0	hargrave 2014-12-05 13:50:05				1.01e-09		This study	0	pmagpy-3.2.1	3.6	3.39e-09	g	5.68e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	19	-35.8	1	186.2	4.36e-10	LT-T-Z:LP-DIR-T	833.0	273		0	hargrave 2014-12-06 12:07:29				4.53e-10		This study	0	pmagpy-3.2.1	1.3	1.22e-09	g	5.43e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	20	-35.2	1	184.0	3.98e-10	LT-T-Z:LP-DIR-T	838.0	273		0	hargrave 2014-12-08 15:27:26				3.65e-10		This study	0	pmagpy-3.2.1	1.3	1.17e-09	g	5.30e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	21	-34.2	1	183.1	5.30e-10	LT-T-Z:LP-DIR-T	843.0	273		0	hargrave 2014-12-08 22:19:44				2.98e-10		This study	0	pmagpy-3.2.1	1.5	1.29e-09	g	5.16e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	22	-33.9	1	185.8	7.72e-10	LT-T-Z:LP-DIR-T	846.0	273		0	hargrave 2015-01-12 11:10:18				6.56e-10		This study	0	pmagpy-3.2.1	1.4	7.49e-10	g	5.00e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	23	-33.3	1	182.6	6.17e-10	LT-T-Z:LP-DIR-T	849.0	273		0	hargrave 2015-01-14 14:28:30				5.63e-10		This study	0	pmagpy-3.2.1	1.5	1.05e-09	g	4.86e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	24	-32.5	1	181.9	7.65e-10	LT-T-Z:LP-DIR-T	852.0	273		0	hargrave 2015-01-15 14:43:20				5.27e-10		This study	0	pmagpy-3.2.1	1.6	9.70e-10	g	4.83e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	25	-32.6	1	185.6	3.95e-10	LT-T-Z:LP-DIR-T	855.0	273		0	hargrave 2015-01-18 13:04:52				6.82e-10		This study	0	pmagpy-3.2.1	1.6	1.16e-09	g	4.67e-08
